factor_id,order_id,traffic_condition,weather_condition,event_type,recorded_at
5310,1957,Heavy,Fog,Festival,2025-01-24 22:48:14
5311,6204,Heavy,Clear,,2025-02-09 02:30:44
5312,5854,Heavy,Clear,Festival,2025-03-12 04:25:43
5313,1786,Heavy,Fog,Holiday,2025-06-04 22:07:32
5314,6023,Clear,Fog,Festival,2025-01-05 12:11:13
5315,8087,Moderate,Fog,Festival,2025-03-03 07:32:44
5316,6283,Moderate,Clear,Strike,2025-08-12 13:06:50
5317,169,Clear,Fog,,2025-05-10 12:57:08
5318,8672,Moderate,Fog,Festival,2025-07-13 21:11:21
5319,1528,Clear,Fog,,2025-05-16 22:03:02
5320,6534,Moderate,Rain,Strike,2025-07-21 14:19:38
5321,2204,Moderate,Fog,Holiday,2025-03-06 05:45:30
5322,5141,Clear,Fog,Festival,2025-05-24 07:11:38
5323,9514,Clear,Fog,Festival,2025-02-06 03:50:32
5324,3805,Heavy,Rain,Strike,2025-04-21 09:38:32
5325,8753,Clear,Clear,Holiday,2025-04-13 11:30:42
5326,4646,Clear,Clear,,2025-09-12 00:13:01
5327,1015,Clear,Fog,Strike,2025-06-06 06:02:34
5328,4102,Moderate,Rain,Festival,2025-09-03 02:32:05
5329,3486,Clear,Fog,Festival,2025-02-05 17:12:31
5330,1757,Moderate,Fog,Strike,2025-07-25 22:11:14
5331,3461,Clear,Clear,Festival,2025-04-07 17:42:27
5332,767,Heavy,Clear,Holiday,2025-03-16 02:06:15
5333,252,Clear,Rain,Holiday,2025-05-07 05:31:14
5334,7319,Moderate,Fog,,2025-04-15 06:24:20
5335,1390,Clear,Rain,Holiday,2025-05-29 12:40:37
5336,4408,Clear,Rain,Holiday,2025-01-31 09:33:00
5337,3909,Clear,Fog,Festival,2025-04-23 14:13:14
5338,4331,Moderate,Rain,,2025-01-12 14:41:57
5339,7212,Heavy,Fog,Holiday,2025-09-06 23:28:44
5340,9935,Clear,Fog,Festival,2025-04-18 16:55:16
5341,1370,Moderate,Rain,,2025-03-03 20:46:41
5342,8129,Clear,Rain,Festival,2025-05-18 10:32:59
5343,1985,Heavy,Rain,Strike,2025-03-20 23:44:01
5344,8310,Moderate,Clear,,2025-07-13 03:24:37
5345,4197,Clear,Rain,Festival,2025-07-10 11:34:35
5346,9275,Heavy,Rain,Strike,2025-04-26 08:02:45
5347,4701,Heavy,Rain,Holiday,2025-09-06 22:00:10
5348,4440,Clear,Fog,Festival,2025-04-25 22:50:24
5349,1681,Heavy,Fog,Strike,2025-01-22 11:42:18
5350,2848,Heavy,Fog,Holiday,2025-05-19 17:18:58
5351,317,Clear,Clear,Festival,2025-02-18 04:55:05
5352,5921,Heavy,Fog,Holiday,2025-02-13 16:33:05
5353,1279,Moderate,Fog,Strike,2025-03-30 08:29:17
5354,7327,Clear,Fog,,2025-02-03 04:33:57
5355,538,Moderate,Fog,Holiday,2025-06-05 23:11:28
5356,3850,Moderate,Fog,,2025-03-22 12:00:19
5357,6544,Heavy,Clear,Festival,2025-01-18 06:26:35
5358,7748,Heavy,Clear,Holiday,2025-08-04 09:15:46
5359,4470,Heavy,Clear,Holiday,2025-06-08 12:36:24
5360,758,Moderate,Fog,Festival,2025-08-19 22:21:03
5361,4175,Heavy,Rain,Festival,2025-03-08 14:45:11
5362,2810,Moderate,Rain,Strike,2025-03-20 05:22:54
5363,7280,Moderate,Fog,,2025-03-11 10:42:30
5364,246,Heavy,Rain,,2025-09-06 00:20:34
5365,8029,Heavy,Clear,,2025-08-12 09:17:07
5366,1580,Clear,Fog,,2025-02-25 06:32:13
5367,2452,Heavy,Rain,,2025-07-22 00:40:30
5368,8600,Clear,Fog,,2025-07-16 12:14:49
5369,4530,Heavy,Rain,,2025-07-30 03:56:54
5370,9349,Clear,Clear,Holiday,2025-04-11 17:52:37
5371,652,Clear,Rain,,2025-01-14 06:51:20
5372,2215,Heavy,Fog,Festival,2025-03-25 01:55:57
5373,5465,Clear,Clear,Holiday,2025-04-17 02:33:41
5374,9877,Heavy,Fog,,2025-01-25 01:42:25
5375,4104,Clear,Rain,Holiday,2025-01-12 10:42:43
5376,6973,Heavy,Clear,Festival,2025-08-05 21:38:31
5377,2661,Clear,Fog,Holiday,2025-05-19 10:07:15
5378,2825,Clear,Fog,Festival,2025-02-10 22:05:02
5379,8318,Heavy,Clear,Strike,2025-08-03 10:32:41
5380,2417,Clear,Rain,Festival,2025-08-23 14:24:51
5381,9034,Moderate,Clear,,2025-09-03 07:20:28
5382,9774,Heavy,Rain,Festival,2025-05-07 23:38:24
5383,9811,Heavy,Clear,,2025-05-11 14:13:59
5384,1466,Heavy,Fog,Holiday,2025-01-23 17:16:51
5385,7392,Clear,Rain,,2025-05-19 11:00:46
5386,9552,Clear,Fog,Strike,2025-08-08 02:40:48
5387,5066,Clear,Rain,Holiday,2025-01-22 22:26:17
5388,6170,Clear,Fog,Strike,2025-03-21 04:46:32
5389,5515,Heavy,Rain,,2025-04-23 01:13:49
5390,4401,Clear,Rain,Festival,2025-05-04 18:19:05
5391,2027,Clear,Clear,Holiday,2025-08-30 08:35:01
5392,1190,Heavy,Rain,Festival,2025-03-20 22:22:37
5393,7954,Heavy,Clear,Festival,2025-03-06 14:14:15
5394,2159,Clear,Rain,Holiday,2025-04-23 11:55:04
5395,1332,Clear,Rain,Festival,2025-01-21 07:26:58
5396,8352,Heavy,Clear,Festival,2025-05-26 05:02:17
5397,4177,Moderate,Fog,Festival,2025-02-28 07:41:39
5398,1353,Clear,Clear,Holiday,2025-04-17 03:38:52
5399,8887,Clear,Rain,,2025-08-20 08:39:07
5400,8183,Clear,Fog,Strike,2025-05-26 03:25:14
5401,8721,Moderate,Clear,Festival,2025-07-08 03:49:30
5402,5530,Clear,Clear,,2025-05-30 03:45:32
5403,5712,Moderate,Rain,,2025-06-20 20:14:18
5404,7210,Heavy,Clear,Festival,2025-07-25 15:57:07
5405,8616,Clear,Clear,,2025-03-01 14:09:21
5406,8803,Clear,Fog,Strike,2025-01-30 03:45:06
5407,8792,Heavy,Rain,Strike,2025-04-27 23:44:26
5408,2946,Heavy,Rain,Holiday,2025-04-29 20:42:08
5409,9796,Moderate,Clear,Strike,2025-02-01 09:14:34
5410,2500,Heavy,Clear,Festival,2025-02-21 09:40:07
5411,7959,Clear,Fog,Strike,2025-01-26 05:40:53
5412,2253,Heavy,Fog,Holiday,2025-07-24 20:39:58
5413,4826,Moderate,Clear,Festival,2025-07-24 10:42:09
5414,2768,Clear,Clear,Festival,2025-05-22 06:03:32
5415,6043,Clear,Fog,,2025-08-23 10:54:57
5416,340,Clear,Rain,Festival,2025-04-01 01:16:28
5417,138,Clear,Fog,Strike,2025-05-03 22:54:54
5418,5311,Moderate,Clear,Festival,2025-05-18 07:13:43
5419,160,Heavy,Fog,Strike,2025-04-13 23:03:56
5420,616,Heavy,Fog,Holiday,2025-02-13 13:26:09
5421,1817,Heavy,Fog,Holiday,2025-02-12 22:00:25
5422,4279,Moderate,Rain,Strike,2025-05-18 18:01:02
5423,1291,Moderate,Fog,Strike,2025-03-14 03:21:08
5424,3094,Moderate,Clear,Festival,2025-02-08 02:59:15
5425,4363,Moderate,Rain,Festival,2025-04-24 00:59:30
5426,2505,Clear,Rain,Festival,2025-07-12 07:53:12
5427,6617,Heavy,Clear,Festival,2025-03-11 12:58:05
5428,5425,Clear,Fog,,2025-03-09 17:50:29
5429,1424,Heavy,Clear,Strike,2025-09-08 19:16:25
5430,3676,Moderate,Rain,Festival,2025-05-14 19:48:23
5431,1228,Moderate,Fog,Holiday,2025-06-24 11:07:12
5432,5511,Clear,Fog,,2025-04-16 01:31:04
5433,4397,Heavy,Fog,,2025-08-29 09:03:50
5434,821,Moderate,Clear,,2025-01-28 22:05:54
5435,5528,Clear,Clear,Holiday,2025-03-13 21:49:38
5436,8662,Heavy,Fog,,2025-08-19 09:50:03
5437,2523,Moderate,Rain,Festival,2025-03-07 15:20:01
5438,1267,Heavy,Clear,Festival,2025-03-20 22:49:48
5439,4085,Heavy,Clear,Strike,2025-06-08 10:58:50
5440,620,Moderate,Clear,Holiday,2025-03-16 17:37:27
5441,905,Moderate,Fog,Strike,2025-09-06 01:07:17
5442,3878,Heavy,Rain,Festival,2025-05-09 05:59:10
5443,8225,Clear,Clear,,2025-08-01 20:39:08
5444,1058,Moderate,Fog,Holiday,2025-06-17 20:17:03
5445,3580,Moderate,Rain,Holiday,2025-01-06 13:48:57
5446,4776,Clear,Clear,Festival,2025-07-23 08:26:44
5447,1687,Moderate,Clear,Strike,2025-02-19 03:32:49
5448,1452,Moderate,Fog,Holiday,2025-06-04 10:23:11
5449,2825,Moderate,Rain,Holiday,2025-07-16 02:30:41
5450,9254,Heavy,Clear,Holiday,2025-09-04 10:01:49
5451,8400,Heavy,Clear,Festival,2025-06-26 23:09:29
5452,9794,Clear,Fog,Holiday,2025-06-13 19:50:24
5453,194,Moderate,Clear,Festival,2025-08-06 22:14:07
5454,5971,Clear,Clear,Festival,2025-01-31 20:16:34
5455,8794,Moderate,Rain,Festival,2025-01-14 20:57:26
5456,339,Moderate,Rain,,2025-03-05 00:02:04
5457,3065,Heavy,Fog,Holiday,2025-07-10 07:41:03
5458,7599,Clear,Fog,Festival,2025-02-02 11:56:48
5459,2961,Moderate,Clear,Holiday,2025-08-08 14:47:42
5460,4723,Moderate,Fog,Festival,2025-02-16 03:16:47
5461,9270,Clear,Clear,Festival,2025-08-21 14:27:21
5462,5050,Clear,Clear,Holiday,2025-07-09 00:59:10
5463,8388,Moderate,Rain,Holiday,2025-04-10 20:17:31
5464,323,Moderate,Clear,,2025-04-17 08:29:27
5465,9380,Moderate,Clear,,2025-03-06 21:34:13
5466,187,Heavy,Clear,Strike,2025-01-15 13:52:42
5467,7806,Clear,Rain,Strike,2025-07-16 14:20:38
5468,8497,Moderate,Clear,,2025-02-19 11:59:22
5469,3373,Heavy,Clear,Strike,2025-02-16 11:49:55
5470,3344,Heavy,Rain,Strike,2025-05-29 11:52:12
5471,8190,Clear,Fog,,2025-08-18 06:29:54
5472,8634,Heavy,Rain,Holiday,2025-08-29 10:01:16
5473,830,Moderate,Fog,Festival,2025-08-10 17:12:49
5474,9105,Clear,Clear,Strike,2025-05-30 03:22:45
5475,2891,Clear,Fog,Holiday,2025-05-04 02:12:33
5476,2702,Heavy,Fog,Holiday,2025-02-25 10:09:16
5477,8302,Clear,Fog,,2025-04-05 10:10:59
5478,6486,Clear,Clear,Festival,2025-05-24 19:54:04
5479,8089,Heavy,Clear,Festival,2025-04-20 23:35:07
5480,1690,Heavy,Rain,Holiday,2025-07-14 16:10:48
5481,5701,Heavy,Fog,Holiday,2025-09-12 00:02:18
5482,6044,Clear,Fog,Festival,2025-06-16 15:11:37
5483,4942,Clear,Rain,Strike,2025-04-07 09:24:04
5484,5775,Heavy,Clear,,2025-07-23 09:46:14
5485,3685,Moderate,Fog,Holiday,2025-08-04 15:49:14
5486,5808,Moderate,Clear,,2025-04-05 13:58:31
5487,9909,Moderate,Rain,Strike,2025-04-22 09:41:26
5488,7588,Moderate,Clear,Holiday,2025-08-23 19:13:27
5489,4247,Heavy,Fog,Festival,2025-07-09 06:35:34
5490,7725,Clear,Clear,Strike,2025-05-22 17:47:10
5491,9626,Heavy,Fog,,2025-06-19 15:06:07
5492,1332,Moderate,Clear,Strike,2025-05-05 13:22:34
5493,4198,Heavy,Clear,Holiday,2025-07-09 07:52:57
5494,8273,Heavy,Clear,,2025-04-11 03:28:14
5495,4343,Moderate,Clear,Holiday,2025-04-22 17:28:12
5496,5591,Heavy,Clear,Strike,2025-05-14 04:58:03
5497,6519,Heavy,Fog,Strike,2025-08-31 22:59:33
5498,9800,Heavy,Rain,Strike,2025-05-31 00:38:00
5499,4011,Clear,Rain,Holiday,2025-08-14 03:28:33
5500,5486,Moderate,Fog,Strike,2025-07-19 22:39:28
5501,7449,Moderate,Clear,Festival,2025-04-23 03:28:23
5502,1199,Moderate,Clear,,2025-03-13 03:07:35
5503,5667,Moderate,Clear,Strike,2025-06-30 21:22:43
5504,5462,Clear,Rain,Holiday,2025-07-26 17:51:42
5505,2806,Moderate,Fog,,2025-01-31 07:28:04
5506,7810,Heavy,Fog,Festival,2025-06-25 23:06:30
5507,2076,Heavy,Clear,Holiday,2025-03-25 18:26:42
5508,4901,Heavy,Fog,Festival,2025-03-23 05:36:01
5509,8127,Moderate,Clear,,2025-03-05 21:58:27
5510,8509,Heavy,Fog,Festival,2025-07-12 02:54:56
5511,980,Moderate,Fog,Holiday,2025-05-13 11:24:42
5512,81,Moderate,Clear,,2025-03-27 04:11:53
5513,7094,Moderate,Rain,Festival,2025-02-15 23:27:30
5514,4630,Clear,Rain,Strike,2025-05-08 04:00:31
5515,4352,Clear,Rain,Holiday,2025-01-14 14:56:39
5516,4507,Heavy,Rain,Festival,2025-07-19 00:27:57
5517,2240,Clear,Clear,,2025-08-04 09:53:48
5518,861,Heavy,Rain,Holiday,2025-04-12 19:57:05
5519,3959,Moderate,Clear,Festival,2025-02-21 05:50:13
5520,4193,Clear,Fog,Holiday,2025-08-08 14:21:24
5521,2743,Heavy,Fog,Holiday,2025-08-18 16:01:24
5522,8633,Heavy,Fog,Festival,2025-01-15 05:12:44
5523,1629,Clear,Fog,Strike,2025-04-12 01:16:09
5524,251,Moderate,Rain,Holiday,2025-08-18 11:05:09
5525,1269,Clear,Clear,,2025-03-29 15:38:55
5526,3018,Clear,Clear,Strike,2025-07-14 19:17:54
5527,5294,Moderate,Clear,Holiday,2025-06-03 03:44:47
5528,7875,Moderate,Fog,Festival,2025-03-03 07:43:07
5529,187,Heavy,Rain,Strike,2025-04-21 02:49:13
5530,5951,Clear,Clear,Strike,2025-04-22 10:32:41
5531,4111,Heavy,Rain,Strike,2025-03-21 04:46:08
5532,1177,Heavy,Rain,Holiday,2025-07-01 19:05:55
5533,4013,Heavy,Clear,Strike,2025-03-23 23:05:45
5534,270,Moderate,Fog,Strike,2025-06-20 09:08:20
5535,678,Clear,Fog,Holiday,2025-04-11 23:49:52
5536,2874,Moderate,Clear,Festival,2025-08-07 12:08:29
5537,3998,Heavy,Clear,Festival,2025-08-25 09:54:37
5538,4843,Heavy,Rain,,2025-06-29 06:18:53
5539,6269,Clear,Clear,Strike,2025-01-16 00:52:13
5540,485,Moderate,Clear,Strike,2025-05-25 10:27:02
5541,6882,Clear,Fog,Strike,2025-08-30 05:27:50
5542,6208,Moderate,Fog,Festival,2025-03-31 21:19:27
5543,7944,Clear,Fog,Strike,2025-08-23 00:31:25
5544,2340,Moderate,Clear,Holiday,2025-06-30 10:35:42
5545,9735,Moderate,Fog,,2025-02-14 05:16:48
5546,497,Clear,Rain,Holiday,2025-03-25 11:08:52
5547,2313,Moderate,Rain,Holiday,2025-09-05 19:10:58
5548,6394,Clear,Clear,Holiday,2025-07-21 22:49:19
5549,5393,Heavy,Fog,,2025-07-01 06:30:20
5550,3093,Heavy,Clear,Festival,2025-09-10 19:13:37
5551,9521,Heavy,Rain,Strike,2025-01-20 08:49:33
5552,4844,Clear,Clear,Strike,2025-05-24 13:17:03
5553,5677,Clear,Fog,Strike,2025-02-24 23:17:41
5554,1122,Moderate,Fog,,2025-02-18 23:44:55
5555,4202,Moderate,Clear,Festival,2025-04-25 18:26:14
5556,7427,Clear,Clear,Holiday,2025-05-05 05:01:23
5557,234,Heavy,Rain,Festival,2025-07-29 08:11:05
5558,2721,Clear,Clear,Strike,2025-08-02 13:19:01
5559,890,Moderate,Fog,Festival,2025-02-15 08:58:39
5560,216,Moderate,Fog,,2025-03-26 05:42:01
5561,2906,Heavy,Clear,Festival,2025-09-02 07:25:17
5562,2795,Clear,Rain,Holiday,2025-02-07 05:35:02
5563,9335,Clear,Clear,Holiday,2025-07-10 00:19:32
5564,9868,Heavy,Rain,Holiday,2025-08-23 16:32:20
5565,3427,Clear,Rain,Festival,2025-03-05 09:32:08
5566,1900,Clear,Rain,Holiday,2025-07-14 18:47:37
5567,3935,Heavy,Fog,Holiday,2025-05-30 23:48:58
5568,8101,Heavy,Rain,Holiday,2025-03-03 13:56:36
5569,2444,Heavy,Fog,Strike,2025-02-05 12:14:52
5570,9620,Heavy,Fog,Holiday,2025-01-11 08:03:38
5571,9368,Heavy,Clear,Festival,2025-07-09 01:18:35
5572,4467,Heavy,Fog,Festival,2025-05-29 13:17:42
5573,9913,Heavy,Rain,Festival,2025-06-26 07:08:45
5574,4250,Heavy,Clear,Strike,2025-05-19 22:45:36
5575,8282,Moderate,Clear,Festival,2025-01-05 20:48:06
5576,9032,Clear,Clear,Holiday,2025-03-27 15:23:03
5577,3756,Heavy,Clear,,2025-06-06 16:32:31
5578,4450,Clear,Clear,,2025-06-18 01:18:21
5579,1995,Clear,Rain,Strike,2025-08-12 21:21:18
5580,9667,Moderate,Fog,,2025-06-29 16:40:59
5581,8194,Moderate,Fog,Strike,2025-08-02 05:20:17
5582,4753,Clear,Rain,,2025-06-21 14:23:33
5583,8451,Moderate,Rain,Strike,2025-03-28 12:24:08
5584,5070,Clear,Fog,Holiday,2025-04-17 13:50:57
5585,3665,Moderate,Clear,Festival,2025-04-29 02:05:05
5586,3047,Moderate,Clear,Holiday,2025-06-01 04:08:30
5587,2187,Moderate,Clear,Strike,2025-03-11 16:26:38
5588,2179,Clear,Rain,Festival,2025-07-21 15:56:44
5589,3146,Moderate,Clear,,2025-06-29 15:49:34
5590,2680,Heavy,Fog,Strike,2025-07-24 20:18:00
5591,7251,Moderate,Fog,,2025-01-12 06:49:02
5592,9971,Clear,Fog,Strike,2025-06-23 07:15:57
5593,7556,Clear,Fog,,2025-05-21 10:46:02
5594,1431,Moderate,Fog,Strike,2025-07-21 03:48:02
5595,6225,Moderate,Clear,,2025-03-31 09:34:53
5596,3492,Clear,Fog,Festival,2025-06-05 06:36:11
5597,980,Clear,Rain,Strike,2025-05-28 15:02:32
5598,6622,Moderate,Clear,,2025-04-25 22:23:54
5599,1379,Clear,Rain,,2025-08-27 12:41:41
5600,285,Moderate,Clear,Holiday,2025-07-25 17:23:40
5601,553,Moderate,Rain,Festival,2025-02-16 01:15:15
5602,1078,Moderate,Fog,Festival,2025-04-14 20:44:25
5603,3947,Heavy,Rain,,2025-05-10 01:45:13
5604,2424,Heavy,Fog,,2025-07-10 05:31:30
5605,9412,Moderate,Rain,Holiday,2025-05-03 16:13:45
5606,9222,Moderate,Clear,Festival,2025-04-06 20:29:57
5607,4404,Heavy,Rain,,2025-04-20 00:21:39
5608,2894,Heavy,Rain,,2025-06-13 19:50:38
5609,1337,Clear,Fog,,2025-07-06 09:10:32
5610,1097,Moderate,Fog,Holiday,2025-01-27 16:16:57
5611,5210,Moderate,Fog,Strike,2025-03-02 09:52:22
5612,4693,Moderate,Rain,Festival,2025-03-20 00:18:46
5613,8717,Heavy,Fog,Festival,2025-07-12 05:54:49
5614,4950,Clear,Clear,,2025-08-09 15:05:34
5615,6060,Heavy,Fog,,2025-04-30 17:53:30
5616,1797,Clear,Rain,Strike,2025-02-22 18:25:45
5617,4282,Heavy,Clear,Holiday,2025-04-25 12:08:33
5618,6063,Clear,Fog,Holiday,2025-07-09 06:14:11
5619,3434,Clear,Fog,Festival,2025-04-15 19:20:27
5620,9710,Moderate,Clear,Festival,2025-01-26 10:53:32
5621,6259,Moderate,Rain,Festival,2025-01-14 14:45:39
5622,6639,Clear,Clear,Festival,2025-03-12 20:36:40
5623,3598,Moderate,Fog,Strike,2025-04-13 11:00:30
5624,7053,Moderate,Fog,Festival,2025-08-20 06:14:50
5625,1964,Heavy,Fog,Festival,2025-06-02 10:50:58
5626,1145,Clear,Fog,Festival,2025-02-14 23:41:27
5627,460,Clear,Rain,Strike,2025-08-16 22:24:09
5628,7601,Moderate,Rain,Festival,2025-02-19 22:20:05
5629,9177,Heavy,Fog,Festival,2025-08-18 11:26:42
5630,9905,Clear,Rain,Holiday,2025-06-02 00:38:53
5631,5889,Clear,Fog,,2025-01-14 13:28:53
5632,7616,Heavy,Rain,Holiday,2025-03-27 21:15:04
5633,8967,Moderate,Rain,Holiday,2025-08-01 21:56:51
5634,9008,Heavy,Clear,,2025-04-12 20:45:45
5635,6221,Heavy,Clear,Festival,2025-08-13 18:07:13
5636,2968,Moderate,Clear,Holiday,2025-06-02 00:05:47
5637,104,Clear,Clear,Strike,2025-01-08 17:24:37
5638,590,Clear,Clear,,2025-08-31 03:49:24
5639,266,Moderate,Rain,,2025-06-03 18:45:04
5640,248,Moderate,Clear,Festival,2025-02-12 17:35:56
5641,8798,Moderate,Clear,Festival,2025-06-29 00:20:14
5642,7383,Heavy,Rain,Festival,2025-08-14 02:43:04
5643,2271,Heavy,Clear,Holiday,2025-07-07 01:40:14
5644,588,Clear,Fog,Festival,2025-02-12 11:33:55
5645,8718,Heavy,Fog,Strike,2025-07-07 09:03:19
5646,7312,Moderate,Fog,Festival,2025-05-15 23:19:03
5647,3898,Clear,Fog,Strike,2025-09-01 18:02:23
5648,7294,Heavy,Fog,,2025-03-22 05:28:48
5649,4062,Heavy,Rain,Festival,2025-07-28 10:50:57
5650,2231,Clear,Rain,,2025-02-24 16:13:17
5651,9860,Heavy,Fog,Festival,2025-07-20 20:05:14
5652,4738,Heavy,Rain,Strike,2025-08-17 06:57:42
5653,1005,Clear,Clear,Festival,2025-08-31 12:26:01
5654,7615,Heavy,Rain,,2025-02-09 08:00:23
5655,3742,Clear,Rain,Festival,2025-05-23 03:52:55
5656,8118,Clear,Fog,Holiday,2025-06-15 04:06:52
5657,9269,Clear,Fog,,2025-05-28 18:41:08
5658,7224,Heavy,Clear,Strike,2025-08-23 10:31:36
5659,3720,Clear,Fog,Festival,2025-05-22 10:53:50
5660,6377,Heavy,Clear,Festival,2025-03-09 06:02:14
5661,216,Heavy,Fog,,2025-04-30 14:31:51
5662,2882,Clear,Clear,Festival,2025-05-14 01:02:06
5663,7478,Moderate,Rain,Strike,2025-07-30 05:39:17
5664,8117,Clear,Clear,,2025-03-08 22:47:05
5665,4885,Clear,Rain,Holiday,2025-02-10 03:40:31
5666,7011,Heavy,Rain,Strike,2025-05-29 19:07:37
5667,8798,Clear,Clear,Holiday,2025-03-17 16:28:51
5668,8571,Heavy,Rain,Festival,2025-01-31 17:10:52
5669,6482,Heavy,Rain,,2025-07-24 03:46:33
5670,113,Clear,Rain,Strike,2025-01-15 22:52:10
5671,5887,Clear,Clear,Strike,2025-03-22 17:13:52
5672,9810,Moderate,Fog,,2025-03-31 18:00:58
5673,8529,Moderate,Clear,Festival,2025-06-02 11:52:17
5674,221,Heavy,Fog,Strike,2025-07-12 19:40:48
5675,6538,Heavy,Clear,Festival,2025-04-29 14:48:04
5676,75,Moderate,Clear,Strike,2025-02-03 16:34:46
5677,8177,Clear,Rain,Holiday,2025-01-17 07:03:28
5678,8788,Moderate,Clear,Strike,2025-05-19 11:00:26
5679,1272,Clear,Rain,Holiday,2025-04-14 14:58:11
5680,1202,Moderate,Clear,Festival,2025-07-05 11:59:07
5681,7666,Heavy,Fog,Strike,2025-03-03 19:21:59
5682,4032,Moderate,Fog,Festival,2025-06-12 17:15:01
5683,8291,Moderate,Clear,,2025-04-05 00:09:36
5684,6164,Clear,Rain,Strike,2025-01-09 09:12:24
5685,2477,Heavy,Rain,Holiday,2025-07-12 23:07:57
5686,5938,Moderate,Clear,Festival,2025-01-05 04:22:01
5687,6765,Clear,Clear,,2025-09-02 20:02:48
5688,1415,Clear,Fog,,2025-02-11 10:45:34
5689,5663,Moderate,Fog,Strike,2025-03-19 17:32:43
5690,6026,Clear,Clear,Holiday,2025-04-17 19:09:34
5691,6448,Moderate,Fog,,2025-08-12 04:11:55
5692,8726,Heavy,Rain,Festival,2025-02-03 01:08:51
5693,4849,Moderate,Fog,,2025-03-23 12:18:26
5694,9235,Heavy,Clear,,2025-08-04 17:33:29
5695,9776,Heavy,Rain,,2025-09-11 21:39:58
5696,978,Clear,Rain,Festival,2025-01-18 05:32:23
5697,5603,Moderate,Rain,Strike,2025-07-02 19:35:26
5698,1780,Clear,Fog,Strike,2025-07-13 01:33:40
5699,3207,Moderate,Fog,Strike,2025-08-28 21:20:20
5700,647,Clear,Fog,,2025-03-17 03:59:52
5701,2000,Moderate,Rain,Strike,2025-07-01 12:54:47
5702,2636,Heavy,Fog,Festival,2025-04-22 16:02:18
5703,8903,Heavy,Rain,Holiday,2025-07-19 02:39:25
5704,9037,Heavy,Rain,Strike,2025-07-22 07:30:30
5705,520,Clear,Fog,Holiday,2025-02-16 18:49:38
5706,2703,Clear,Rain,Strike,2025-07-23 01:53:18
5707,467,Heavy,Clear,,2025-04-16 14:24:15
5708,9756,Heavy,Rain,Festival,2025-01-15 16:15:10
5709,1516,Moderate,Fog,Festival,2025-07-12 00:19:34
5710,7899,Moderate,Fog,Strike,2025-04-27 02:34:58
5711,2732,Heavy,Clear,Strike,2025-02-19 09:19:03
5712,9852,Clear,Rain,Holiday,2025-02-18 00:51:56
5713,7310,Moderate,Rain,,2025-05-24 09:56:45
5714,9932,Moderate,Fog,Holiday,2025-06-17 08:22:49
5715,1659,Clear,Clear,Festival,2025-07-05 21:39:46
5716,1428,Clear,Rain,,2025-03-05 12:13:17
5717,6888,Heavy,Fog,,2025-08-25 23:34:33
5718,6309,Moderate,Clear,Strike,2025-06-01 08:59:12
5719,1015,Clear,Fog,Festival,2025-01-07 12:17:39
5720,6419,Moderate,Fog,Holiday,2025-03-24 21:05:35
5721,8028,Moderate,Fog,Strike,2025-01-14 21:16:47
5722,963,Heavy,Clear,Holiday,2025-04-13 19:18:18
5723,6822,Heavy,Fog,Holiday,2025-06-06 04:41:37
5724,9096,Heavy,Fog,Festival,2025-07-23 18:21:02
5725,4382,Heavy,Rain,Festival,2025-07-04 03:14:56
5726,4402,Heavy,Clear,Strike,2025-03-18 20:20:00
5727,1681,Heavy,Clear,Holiday,2025-03-15 11:54:44
5728,4249,Clear,Fog,Holiday,2025-04-10 01:32:41
5729,2234,Clear,Clear,Strike,2025-07-22 13:20:57
5730,5602,Heavy,Rain,Festival,2025-01-06 07:14:06
5731,9782,Clear,Fog,Holiday,2025-01-30 17:58:18
5732,7192,Heavy,Clear,Festival,2025-07-28 06:48:34
5733,5847,Clear,Fog,Strike,2025-05-05 15:18:54
5734,342,Clear,Fog,Strike,2025-04-07 15:59:24
5735,9231,Moderate,Clear,,2025-09-08 15:39:11
5736,7773,Clear,Clear,Strike,2025-09-02 09:57:43
5737,8097,Heavy,Fog,Strike,2025-07-10 00:32:09
5738,5628,Moderate,Rain,Strike,2025-04-16 14:56:17
5739,6371,Moderate,Clear,Strike,2025-07-28 02:57:57
5740,1215,Moderate,Fog,Festival,2025-07-15 22:33:27
5741,4817,Clear,Fog,Holiday,2025-03-20 02:16:46
5742,3127,Moderate,Clear,Festival,2025-04-10 17:46:31
5743,568,Heavy,Fog,Festival,2025-06-15 08:13:17
5744,309,Clear,Fog,Festival,2025-02-21 00:08:23
5745,7234,Clear,Rain,Strike,2025-02-19 17:54:51
5746,126,Heavy,Clear,Festival,2025-05-05 22:39:42
5747,9209,Clear,Fog,Holiday,2025-08-09 22:59:13
5748,7117,Clear,Clear,Strike,2025-04-14 04:24:07
5749,4641,Clear,Rain,Strike,2025-07-19 00:05:57
5750,5527,Clear,Clear,,2025-08-30 09:38:24
5751,3004,Moderate,Fog,Holiday,2025-04-10 10:12:20
5752,665,Moderate,Rain,Strike,2025-08-03 22:44:06
5753,1003,Heavy,Fog,Festival,2025-01-19 09:52:35
5754,7807,Heavy,Clear,Festival,2025-08-10 08:53:02
5755,1005,Clear,Fog,Holiday,2025-01-02 18:05:45
5756,1128,Heavy,Rain,Strike,2025-03-12 20:56:35
5757,1820,Moderate,Rain,Strike,2025-03-28 17:25:39
5758,1749,Heavy,Fog,Strike,2025-05-30 16:10:25
